,Unnamed: 0,Name,Company,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(km/kg),Engine(cc),Power(bhp),Seats,Price(in Lakh)
4974,5066,Honda CR-V RVi,Honda,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997,141.1,5,6.5
4975,5067,Land Rover Discovery,Land,Coimbatore,2019,17201,Diesel,Automatic,First,12.51,2179,187.7,7,58.91
4976,5068,Mahindra XUV500 W8,Mahindra,Delhi,2014,74345,Diesel,Manual,First,15.1,2179,140,7,8
4977,5069,Volkswagen Polo 1.2,Volkswagen,Kochi,2015,58134,Petrol,Manual,First,16.47,1198,74,5,4.64
4978,5070,Hyundai i10 Magna,Hyundai,Kochi,2010,30566,Petrol,Automatic,First,19.2,1197,80,5,3.32
4979,5071,Hyundai i10 Magna,Hyundai,Chennai,2012,55231,Petrol,Manual,Second,20.36,1197,78.9,5,2.78
4980,5072,Chevrolet Cruze LTZ,Chevrolet,Kochi,2016,67774,Diesel,Automatic,First,14.81,1998,163.7,5,8.95
4981,5073,Mercedes-Benz E-Class E,Mercedes-Benz,Mumbai,2013,50319,Petrol,Automatic,First,12,1991,181.03,5,21.95
4982,5074,Hyundai Sonata 2.4,Hyundai,Ahmedabad,2013,45000,Petrol,Manual,First,11.7,2359,134,5,7.9
4983,5075,Mercedes-Benz New C-Class,Mercedes-Benz,Kolkata,2007,43627,Petrol,Automatic,First,11.74,1796,186,5,29
4984,5076,Volkswagen Polo Diesel,Volkswagen,Kolkata,2013,45000,Diesel,Manual,First,22.07,1199,73.9,5,3.25
4985,5077,Honda City i,Honda,Mumbai,2014,10500,Petrol,Manual,First,17.4,1497,117.3,5,5.9
4986,5078,Maruti Vitara Brezza,Maruti,Coimbatore,2017,21789,Diesel,Manual,First,24.3,1248,88.5,5,9.88
4987,5079,Hyundai Elite i20,Hyundai,Coimbatore,2019,21134,Petrol,Manual,First,18.6,1197,81.86,5,8.78
4988,5080,Tata New Safari,Tata,Kolkata,2011,90000,Diesel,Manual,Second,13.93,2179,138.1,7,2.75
4989,5081,Nissan Sunny 2011-2014,Nissan,Kochi,2014,51553,Diesel,Manual,First,21.64,1461,84.8,5,5.98
4990,5082,BMW 3 Series,BMW,Delhi,2011,31000,Petrol,Automatic,First,10.9,2497,215,5,31
4991,5083,Toyota Corolla 1.8,Toyota,Delhi,2011,67422,Petrol,Manual,Second,14.53,1798,138,5,3.55
4992,5084,Hyundai Verna 1.6,Hyundai,Kochi,2015,60519,Diesel,Manual,First,22.32,1582,126.32,5,6.24
4993,5085,Maruti Swift Dzire,Maruti,Kolkata,2009,34000,Diesel,Manual,First,19.3,1248,73.9,5,2.19
4994,5086,Maruti Dzire VDI,Maruti,Hyderabad,2013,68434,Diesel,Manual,First,28.4,1248,73.75,5,5.5
4995,5087,Maruti Alto K10,Maruti,Pune,2014,17000,Petrol,Manual,First,24.07,998,67.1,5,2.1
4996,5088,Jaguar XJ 5.0,Jaguar,Coimbatore,2011,43686,Petrol,Automatic,First,10.5,5000,503,4,50.66
4997,5089,Mercedes-Benz New C-Class,Mercedes-Benz,Kolkata,2012,22000,Diesel,Automatic,First,14.84,2143,170,5,14
4998,5090,Hyundai Verna CRDi,Hyundai,Mumbai,2013,79225,Diesel,Manual,First,22,1582,126.2,5,5.5
4999,5091,Chevrolet Aveo 1.6,Chevrolet,Pune,2007,63000,Petrol,Manual,Third,14.2,1598,102,5,1.2
5000,5092,Maruti Swift VXI,Maruti,Hyderabad,2014,61922,Petrol,Manual,First,20.4,1197,81.8,5,5.3
5001,5093,Hyundai Verna 1.6,Hyundai,Chennai,2015,85000,Diesel,Manual,First,23.9,1582,126.2,5,6.3
5002,5094,Mercedes-Benz GLC 220d,Mercedes-Benz,Kochi,2017,26192,Diesel,Automatic,First,17.9,2143,168,5,40.47
5003,5095,Toyota Fortuner 4x2,Toyota,Delhi,2013,65000,Diesel,Manual,First,13,2982,168.5,7,16.1
5004,5096,Audi Q5 2008-2012,Audi,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968,167.6,5,25
5005,5097,BMW 3 Series,BMW,Mumbai,2008,81308,Diesel,Automatic,Second,13.2,1995,170,5,7.95
5006,5098,Maruti Alto 800,Maruti,Delhi,2016,35000,Petrol,Manual,First,24.7,796,47.3,5,2.65
5007,5099,Maruti Alto K10,Maruti,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998,67.1,5,2.81
5008,5100,Audi A4 1.8,Audi,Hyderabad,2012,80000,Petrol,Automatic,First,15.64,1798,167.62,5,17.5
5009,5101,Maruti Swift VXi,Maruti,Mumbai,2012,61000,Petrol,Manual,First,16.1,1197,85,5,3.3
5010,5102,Maruti Wagon R,Maruti,Kochi,2019,31817,Petrol,Manual,First,22.5,998,67.04,5,5.34
5011,5103,Skoda Rapid 1.5,Skoda,Hyderabad,2016,41000,Diesel,Manual,First,21.14,1498,103.52,5,8.5
5012,5104,Honda Jazz S,Honda,Kochi,2010,82606,Petrol,Manual,Second,16,1198,90,5,2.69
5013,5105,Mahindra XUV500 W10,Mahindra,Ahmedabad,2015,52000,Diesel,Manual,First,16,2179,140,7,11.5
5014,5106,Maruti Ritz VXi,Maruti,Coimbatore,2011,50318,Petrol,Manual,First,18.5,1197,85.8,5,4.06
5015,5107,Mercedes-Benz GLE 250d,Mercedes-Benz,Hyderabad,2016,50000,Diesel,Automatic,First,17.9,2143,201.15,5,49
5016,5108,Skoda Rapid 1.6,Skoda,Bangalore,2012,72000,Diesel,Manual,First,20.5,1598,103.5,5,4.6
5017,5109,Hyundai Grand i10,Hyundai,Delhi,2015,63776,Diesel,Manual,First,24,1120,70,5,3.96
5018,5110,Hyundai Elite i20,Hyundai,Mumbai,2015,28133,Petrol,Manual,First,18.6,1197,81.86,5,5.6
5019,5111,Tata Zest Quadrajet,Tata,Kolkata,2017,45000,Diesel,Manual,First,22.95,1248,74,5,3.75
5020,5112,Hyundai i20 Magna,Hyundai,Jaipur,2015,55697,Diesel,Manual,First,22.54,1396,88.73,5,5.5
5021,5113,Skoda Rapid 1.6,Skoda,Delhi,2012,62000,Diesel,Manual,Second,20.5,1598,103.5,5,3
5022,5114,Fiat Linea Emotion,Fiat,Mumbai,2011,48000,Petrol,Manual,First,16,1368,90,5,3
5023,5115,Maruti Swift VXI,Maruti,Pune,2010,90246,Petrol,Manual,First,16.1,1298,88.2,5,2.95
5024,5116,Tata Indica V2,Tata,Hyderabad,2015,80500,Diesel,Manual,First,25,1396,69,5,2.45
5025,5117,Mercedes-Benz New C-Class,Mercedes-Benz,Pune,2012,119000,Diesel,Automatic,First,14.84,2143,170,5,13.99
5026,5118,Mercedes-Benz GLE 350d,Mercedes-Benz,Bangalore,2016,28541,Diesel,Automatic,First,11.57,2987,254.79,5,60.75
5027,5120,Honda City V,Honda,Chennai,2012,41000,Petrol,Manual,Second,16.8,1497,116.3,5,4.5
5028,5121,Hyundai i20 Magna,Hyundai,Mumbai,2010,58000,Petrol,Manual,Second,18.5,1197,80,5,2.5
5029,5122,Toyota Fortuner 4x2,Toyota,Chennai,2015,99000,Diesel,Manual,First,13,2982,168.5,7,20.5
5030,5123,Hyundai Grand i10,Hyundai,Delhi,2014,31200,Petrol,Manual,First,18.9,1197,82,5,3.9
5031,5124,Volkswagen Jetta 2007-2011,Volkswagen,Chennai,2009,85000,Diesel,Manual,Second,15,1896,105,5,3.5
5032,5125,Ford EcoSport 1.5,Ford,Hyderabad,2016,60924,Petrol,Automatic,First,15.63,1499,110.4,5,8.3
5033,5126,Hyundai EON Magna,Hyundai,Chennai,2012,45000,Petrol,Manual,First,21.1,814,55.2,5,2.5
5034,5127,Nissan Micra XV,Nissan,Kolkata,2011,44000,Petrol,Automatic,First,19.15,1198,75.94,5,2.65
5035,5128,Honda Jazz 1.2,Honda,Kochi,2016,30534,Petrol,Automatic,First,19,1199,88.7,5,7.42
5036,5129,Volkswagen Polo 1.2,Volkswagen,Kochi,2016,46399,Petrol,Manual,First,16.47,1198,74,5,4.63
5037,5130,Maruti Alto LXi,Maruti,Kolkata,2008,42000,Petrol,Manual,First,19.7,796,46.3,5,1.09
5038,5131,Hyundai Verna 1.6,Hyundai,Delhi,2011,67000,Diesel,Manual,First,22.32,1582,126.32,5,3.8
5039,5132,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Mumbai,2013,58000,Diesel,Automatic,First,10,2148,170,5,15.75
5040,5133,Tata Zest Revotron,Tata,Coimbatore,2015,27000,Petrol,Manual,First,17.57,1193,88.7,5,5.27
5041,5134,Honda Brio S,Honda,Mumbai,2012,39566,Petrol,Manual,Second,18.4,1198,86.8,5,2.75
5042,5135,Honda Jazz VX,Honda,Chennai,2016,14980,Diesel,Manual,First,27.3,1498,98.6,5,7.4
5043,5136,Maruti Alto K10,Maruti,Jaipur,2017,18491,Petrol,Automatic,First,24.07,998,67.1,5,3.9
5044,5137,Maruti Zen VXi,Maruti,Jaipur,2000,90000,Petrol,Manual,Second,17.3,993,60,5,0.7
5045,5138,Hyundai i20 Sportz,Hyundai,Pune,2015,118211,Diesel,Manual,First,22.54,1396,88.73,5,5.9
5046,5139,Maruti SX4 S,Maruti,Coimbatore,2016,63316,Diesel,Manual,First,22.7,1598,118,5,9.58
5047,5140,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Delhi,2014,42000,Diesel,Automatic,First,14.21,2143,203,5,24.95
5048,5141,Chevrolet Enjoy Petrol,Chevrolet,Kochi,2015,25648,Petrol,Manual,First,13.7,1399,98.82,7,4.29
5049,5142,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Delhi,2011,67612,Diesel,Automatic,Second,14.21,2143,203,5,11.5
5050,5143,Mahindra XUV500 W4,Mahindra,Mumbai,2016,33000,Diesel,Manual,First,16,2179,140,7,9.65
5051,5144,Hyundai i10 Sportz,Hyundai,Mumbai,2015,20000,Petrol,Manual,First,20.36,1197,78.9,5,3.75
5052,5145,Hyundai Getz 1.3,Hyundai,Pune,2007,143000,Petrol,Manual,Second,14.2,1341,82.9,5,1.1
5053,5146,Audi Q7 3.0,Audi,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967,241.4,7,31.41
5054,5147,Mahindra Scorpio SLE,Mahindra,Pune,2012,99000,Diesel,Manual,Third,12.05,2179,120,8,6
5055,5148,Honda Jazz 1.2,Honda,Pune,2016,22700,Petrol,Manual,First,18.7,1199,88.7,5,5.55
5056,5149,Tata Safari Storme,Tata,Jaipur,2017,28000,Diesel,Manual,First,14,2179,138.1,7,10.91
5057,5150,Mahindra XUV500 W6,Mahindra,Kolkata,2014,62000,Diesel,Manual,First,15.1,2179,140,7,7.25
5058,5151,Volkswagen Polo Diesel,Volkswagen,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199,73.9,5,3.9
5059,5152,Maruti Swift Dzire,Maruti,Delhi,2012,71082,Diesel,Manual,First,19.3,1248,73.9,5,3.95
5060,5153,Audi Q3 2.0,Audi,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968,174.33,5,22
5061,5154,Maruti Celerio ZXI,Maruti,Delhi,2014,21701,Petrol,Manual,First,23.1,998,67.04,5,3.38
5062,5155,Honda City V,Honda,Mumbai,2011,56000,Petrol,Manual,First,16.8,1497,116.3,5,3.45
5063,5156,Hyundai i20 1.2,Hyundai,Delhi,2016,32450,Petrol,Manual,First,18.6,1197,81.83,5,5.75
5064,5157,Renault KWID RXT,Renault,Jaipur,2016,12500,Petrol,Manual,First,25.17,799,53.3,5,2.75
5065,5158,Mercedes-Benz CLA 200,Mercedes-Benz,Kochi,2019,20483,Diesel,Automatic,First,17.9,2143,136,5,30.3
5066,5159,Ford Ecosport 1.5,Ford,Hyderabad,2014,45800,Diesel,Manual,First,22.7,1498,89.84,5,7.5
5067,5160,Hyundai i20 Asta,Hyundai,Coimbatore,2015,35441,Petrol,Manual,First,18.6,1197,81.83,5,6.87
5068,5161,Toyota Innova 2.5,Toyota,Bangalore,2015,86398,Diesel,Manual,First,12.99,2494,100.6,7,15.2
5069,5162,Nissan Sunny 2011-2014,Nissan,Chennai,2012,150000,Diesel,Manual,First,21.64,1461,84.8,5,3.5
5070,5163,Maruti Swift VDI,Maruti,Hyderabad,2014,89000,Diesel,Manual,First,25.2,1248,74,5,5.85
5071,5164,Maruti A-Star Vxi,Maruti,Hyderabad,2010,68375,Petrol,Manual,First,19,998,66.1,5,2.5
5072,5165,Maruti Swift ZXI,Maruti,Pune,2013,52000,Petrol,Manual,First,18.6,1197,85.8,5,3.95
5073,5166,Mercedes-Benz CLA 200,Mercedes-Benz,Jaipur,2017,39000,Diesel,Automatic,First,17.9,2143,136,5,27
5074,5167,Maruti Ertiga ZXI,Maruti,Bangalore,2014,68000,Petrol,Manual,Second,16.02,1373,93.7,7,6.75
5075,5168,Maruti Wagon R,Maruti,Jaipur,2007,71000,Petrol,Manual,Second,18.9,998,67.1,5,1.5
5076,5169,Volkswagen Polo Diesel,Volkswagen,Hyderabad,2012,72003,Diesel,Manual,First,22.07,1199,73.9,5,3.9
5077,5170,Ford Ecosport 1.5,Ford,Hyderabad,2014,135670,Diesel,Manual,First,22.7,1498,89.84,5,6.55
5078,5171,Honda City i,Honda,Kochi,2017,65850,Diesel,Manual,First,25.1,1498,98.6,5,9.44
5079,5172,Toyota Corolla Altis,Toyota,Coimbatore,2015,53920,Petrol,Manual,First,14.28,1798,138.03,5,10.77
5080,5173,Mahindra XUV500 W8,Mahindra,Ahmedabad,2014,58000,Diesel,Manual,First,15.1,2179,140,7,7.5
5081,5174,Maruti Alto 800,Maruti,Kolkata,2016,4000,Petrol,Manual,First,24.7,796,47.3,5,3
5082,5175,BMW 5 Series,BMW,Chennai,2010,58000,Diesel,Automatic,First,18.59,2993,265,5,11.75
5083,5176,Hyundai EON D,Hyundai,Kochi,2016,29832,Petrol,Manual,First,21.1,814,55.2,5,3.29
5084,5177,Maruti Swift Dzire,Maruti,Chennai,2016,71156,Diesel,Manual,First,26.59,1248,74,5,6.5
5085,5178,Maruti Celerio CNG,Maruti,Delhi,2015,64687,CNG,Manual,First,31.79,998,58.33,5,3.8
5086,5179,Audi A4 2.0,Audi,Hyderabad,2011,54000,Diesel,Automatic,First,16.55,1968,147.51,5,18
5087,5180,Skoda Superb Elegance,Skoda,Bangalore,2009,75000,Petrol,Automatic,Second,13.7,1798,157.75,5,4.95
5088,5181,Tata Zest Revotron,Tata,Kochi,2015,39208,Petrol,Manual,First,17.57,1193,88.7,5,4.52
5089,5182,Force One LX,Force,Kolkata,2014,41000,Diesel,Manual,First,17,2149,139.07,7,8
5090,5183,Honda City i-VTEC,Honda,Coimbatore,2013,38622,Petrol,Manual,First,17.4,1497,117.3,5,6.26
5091,5184,Nissan Sunny 2011-2014,Nissan,Chennai,2016,18000,Petrol,Manual,First,16.95,1498,97.7,5,7.5
5092,5185,Maruti Swift 1.3,Maruti,Delhi,2012,52000,Petrol,Manual,First,16.1,1620,113.1528635,5,3.65
5093,5186,Volkswagen Vento Petrol,Volkswagen,Mumbai,2011,45000,Petrol,Automatic,First,14.4,1598,103.6,5,3.35
5094,5187,Hyundai Verna 1.6,Hyundai,Mumbai,2014,48656,Petrol,Automatic,First,15.74,1591,121.3,5,5.5
5095,5188,Hyundai Verna CRDi,Hyundai,Bangalore,2012,79000,Diesel,Automatic,First,22,1582,126.2,5,5.25
5096,5189,Audi A4 2.0,Audi,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968,140,5,16.25
5097,5190,Maruti SX4 Vxi,Maruti,Delhi,2009,92000,Petrol,Manual,First,15.5,1586,103.3,5,2.7
5098,5191,Ford Endeavour 2.2,Ford,Chennai,2019,9000,Diesel,Automatic,First,12.62,2198,158,7,32.9
5099,5192,Maruti Swift LXI,Maruti,Coimbatore,2008,50121,Petrol,Manual,First,20.4,1197,83.11,5,3.41
5100,5193,Hyundai Grand i10,Hyundai,Hyderabad,2014,79000,Diesel,Manual,First,24,1120,70,5,4.15
5101,5194,Volkswagen Polo 1.5,Volkswagen,Hyderabad,2014,46000,Diesel,Manual,Second,20.14,1498,88.8,5,5.9
5102,5195,Mercedes-Benz E-Class 230,Mercedes-Benz,Pune,2012,100000,Petrol,Automatic,First,10,2496,157.7,5,11.5
5103,5196,Hyundai i20 Asta,Hyundai,Kolkata,2015,41000,Petrol,Manual,First,18.6,1197,81.83,5,4.75
5104,5197,Maruti Alto K10,Maruti,Chennai,2015,25000,Petrol,Automatic,First,24.07,998,67.1,5,3.5
5105,5198,Maruti Ertiga VDI,Maruti,Pune,2014,71899,Diesel,Manual,First,20.77,1248,88.76,7,7.25
5106,5199,Maruti Celerio VXI,Maruti,Mumbai,2016,7100,Petrol,Automatic,First,23.1,998,67.04,5,4.35
5107,5200,Renault KWID Climber,Renault,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5,999,67,5,4.99
5108,5201,Mahindra Scorpio SLE,Mahindra,Bangalore,2013,70359,Diesel,Manual,First,12.05,2179,120,8,7.65
5109,5202,Toyota Innova 2.5,Toyota,Chennai,2011,200000,Diesel,Manual,First,12.8,2494,102,7,9
5110,5203,Volkswagen Polo Diesel,Volkswagen,Chennai,2017,26969,Diesel,Manual,First,22.07,1199,73.9,5,6.9
5111,5204,Ford Figo Diesel,Ford,Chennai,2011,56500,Diesel,Manual,First,20,1399,68,5,2.9
5112,5205,Nissan Terrano XL,Nissan,Kolkata,2014,40000,Diesel,Manual,First,20.45,1461,83.8,5,5.75
5113,5206,Force One LX,Force,Kolkata,2014,41000,Diesel,Manual,First,17,2200,139.01,7,8
5114,5207,Renault KWID 1.0,Renault,Kochi,2017,53105,Petrol,Automatic,First,22.5,999,67,5,4.41
5115,5208,Skoda Rapid 1.5,Skoda,Mumbai,2013,23000,Diesel,Manual,First,21.14,1498,103.52,5,4.95
5116,5209,Mahindra XUV500 AT,Mahindra,Hyderabad,2016,80999,Diesel,Automatic,First,16,2179,140,7,14.4
5117,5210,Ford Figo Diesel,Ford,Chennai,2012,82000,Diesel,Manual,First,20,1399,68.05,5,2.95
5118,5211,Mahindra Bolero ZLX,Mahindra,Coimbatore,2017,68557,Diesel,Manual,First,15.96,2523,62.1,7,8.14
5119,5212,Volkswagen Vento 1.5,Volkswagen,Hyderabad,2016,34000,Diesel,Manual,First,20.64,1498,108.5,5,8.45
5120,5213,Toyota Innova 2.5,Toyota,Pune,2015,77000,Diesel,Manual,First,12.99,2494,100,8,12.5
5121,5214,Mahindra XUV500 W8,Mahindra,Mumbai,2012,48000,Diesel,Manual,First,15.1,2179,140,7,6.5
5122,5215,Ford Ecosport 1.5,Ford,Coimbatore,2015,28232,Petrol,Manual,Second,15.8,1499,110,5,7.72
5123,5216,Volkswagen Jetta 2012-2014,Volkswagen,Chennai,2011,110000,Diesel,Automatic,First,16.96,1968,138.1,5,8
5124,5217,Tata New Safari,Tata,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179,138,7,3
5125,5218,BMW 3 Series,BMW,Mumbai,2013,49000,Diesel,Automatic,First,8.2,2993,245,4,29
5126,5219,Volkswagen Polo 1.2,Volkswagen,Kolkata,2014,22000,Petrol,Manual,First,16.47,1198,74,5,4.11
5127,5220,Hyundai i20 Magna,Hyundai,Coimbatore,2015,14925,Petrol,Manual,First,18.5,1197,82.9,5,5.37
5128,5221,Maruti Ertiga ZDI,Maruti,Mumbai,2013,75000,Diesel,Manual,First,20.77,1248,88.8,7,6.55
5129,5222,Honda City i,Honda,Chennai,2015,23000,Petrol,Manual,First,17.4,1497,117.3,5,7
5130,5223,Honda City 1.5,Honda,Mumbai,2014,57000,Petrol,Manual,First,17,1497,118,5,5.48
5131,5224,Volkswagen Jetta 2013-2015,Volkswagen,Kochi,2013,76718,Diesel,Automatic,First,16.96,1968,138.03,5,6.51
5132,5225,Honda Amaze VX,Honda,Pune,2016,138000,Diesel,Manual,First,25.8,1498,98.6,5,5.15
5133,5226,Mahindra XUV500 W8,Mahindra,Hyderabad,2013,140000,Diesel,Manual,Second,15.1,2179,140,7,9
5134,5227,Toyota Corolla Altis,Toyota,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798,138.1,5,2.75
5135,5229,BMW 3 Series,BMW,Bangalore,2012,73000,Diesel,Automatic,First,22.69,1995,190,5,12.5
5136,5230,Ford EcoSport 1.5,Ford,Kochi,2017,63423,Diesel,Manual,First,23,1498,98.96,5,7.69
5137,5231,Hyundai i20 Asta,Hyundai,Kochi,2013,62132,Petrol,Manual,First,18.5,1197,82.85,5,4.57
5138,5232,Honda City 1.5,Honda,Mumbai,2013,51000,Petrol,Automatic,First,16.8,1497,118,5,4.5
5139,5233,Maruti Ritz VDI,Maruti,Hyderabad,2015,75000,Diesel,Manual,First,23.2,1248,73.94,5,4.9
5140,5234,Hyundai i10 Era,Hyundai,Kolkata,2008,55410,Petrol,Manual,First,19.81,1086,68.05,5,1.65
5141,5235,Chevrolet Sail 1.2,Chevrolet,Mumbai,2015,41000,Petrol,Manual,First,18.2,1199,82.4,5,3.25
5142,5236,Hyundai Verna 1.6,Hyundai,Chennai,2012,45000,Diesel,Manual,First,22.32,1582,126.32,5,6.25
5143,5237,Hyundai Creta 1.6,Hyundai,Kochi,2018,53322,Petrol,Manual,First,15.8,1591,121.3,5,12.13
5144,5238,Chevrolet Sail 1.2,Chevrolet,Jaipur,2013,48000,Petrol,Manual,First,18.2,1199,82.4,5,3.25
5145,5239,Audi Q5 2.0,Audi,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968,174.3,5,29
5146,5240,Honda City 1.5,Honda,Kochi,2013,50266,Petrol,Manual,First,17,1497,118,5,5.53
5147,5241,Ford EcoSport 1.5,Ford,Hyderabad,2017,21800,Petrol,Manual,First,17,1497,121.36,5,8.75
5148,5242,Audi Q7 3.0,Audi,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967,241.4,7,37.9
5149,5243,Hyundai i10 Magna,Hyundai,Delhi,2010,62000,Petrol,Manual,First,20.36,1197,78.9,5,2.4
5150,5244,Hyundai i20 1.2,Hyundai,Chennai,2014,41681,Petrol,Manual,First,17,1197,80,5,4.55
5151,5245,Maruti Swift Dzire,Maruti,Delhi,2011,69313,Petrol,Manual,Second,17.5,1197,85.8,5,2.65
5152,5246,Tata Indica V2,Tata,Pune,2017,49000,Diesel,Manual,Second,25,1396,69,5,1.6
5153,5247,BMW 5 Series,BMW,Coimbatore,2012,40471,Diesel,Automatic,Second,16.2,2993,235,5,25.72
5154,5248,Maruti Swift VDI,Maruti,Ahmedabad,2013,60000,Diesel,Manual,First,22.9,1248,74,5,4.15
5155,5249,Ford Freestyle Titanium,Ford,Jaipur,2018,1001,Petrol,Manual,First,19,1194,94.68,5,7.23
5156,5250,Hyundai Verna XXi,Hyundai,Bangalore,2008,38000,Petrol,Manual,Second,13.9,1599,103.2,5,2.6
5157,5251,BMW 3 Series,BMW,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995,181,5,7.25
5158,5252,Toyota Innova 2.5,Toyota,Kochi,2017,33901,Diesel,Manual,First,12.8,2494,102,8,14.29
5159,5253,Mercedes-Benz New C-Class,Mercedes-Benz,Hyderabad,2011,57000,Diesel,Automatic,Second,14.94,2143,204,5,17.25
5160,5254,Hyundai Elantra 1.6,Hyundai,Pune,2013,170000,Diesel,Manual,First,22.54,1582,126.2,5,7.5
5161,5255,Maruti Ritz ZDi,Maruti,Hyderabad,2014,60000,Diesel,Manual,First,23.2,1248,73.94,5,4.35
5162,5256,Maruti Vitara Brezza,Maruti,Pune,2016,85000,Diesel,Manual,First,24.3,1248,88.5,5,8.9
5163,5257,Hyundai Xcent 1.2,Hyundai,Kolkata,2016,146000,Petrol,Manual,Second,19.1,1197,82,5,3.5
5164,5258,Honda City i,Honda,Kolkata,2014,56002,Diesel,Manual,First,26,1498,98.6,5,6.1
5165,5259,Renault KWID RXT,Renault,Mumbai,2016,8554,Petrol,Manual,First,25.17,799,53.3,5,3.2
5166,5260,Toyota Etios Cross,Toyota,Jaipur,2014,62322,Diesel,Manual,First,23.59,1364,67.06,5,4.9
5167,5261,Maruti Alto K10,Maruti,Kochi,2015,37929,Petrol,Manual,First,24.07,998,67.1,5,3.69
5168,5262,Tata Tiago 1.2,Tata,Chennai,2016,5400,Petrol,Manual,First,23.84,1199,84,5,3.98
5169,5263,Hyundai i20 1.4,Hyundai,Kolkata,2013,60000,Diesel,Manual,First,21.9,1396,90,5,2.95
5170,5264,Audi A4 2.0,Audi,Kochi,2014,55730,Diesel,Automatic,First,16.55,1968,147.51,5,15.21
5171,5265,Maruti Swift VDI,Maruti,Hyderabad,2015,62000,Diesel,Manual,First,28.4,1248,74,5,6.3
5172,5266,Volkswagen Ameo 1.2,Volkswagen,Kochi,2017,14576,Petrol,Manual,First,17,1198,73.75,5,6.69
5173,5267,Honda BRV i-VTEC,Honda,Mumbai,2017,17000,Petrol,Automatic,First,16,1497,117.3,7,9.5
5174,5268,Hyundai i20 Asta,Hyundai,Mumbai,2009,28000,Petrol,Manual,First,17,1197,80,5,2.65
5175,5269,Hyundai Santa Fe,Hyundai,Ahmedabad,2012,58200,Diesel,Manual,First,14.66,2199,194.3,7,7.5
5176,5270,Honda City 1.5,Honda,Bangalore,2002,53000,Petrol,Manual,Second,0,1620,113.1528635,5,1.85
5177,5271,Maruti Celerio ZXI,Maruti,Kochi,2018,12278,Petrol,Automatic,First,23.1,998,67.04,5,5.63
5178,5272,Hyundai Creta 1.6,Hyundai,Coimbatore,2018,17665,Petrol,Manual,First,15.8,1591,121.3,5,11.78
5179,5273,Tata Indica V2,Tata,Hyderabad,2004,200000,Diesel,Manual,Second,17.88,1396,52.8,5,0.85
5180,5274,Volkswagen Vento Petrol,Volkswagen,Mumbai,2011,55893,Petrol,Manual,First,15.04,1598,103.6,5,3.35
5181,5275,Maruti Celerio VXI,Maruti,Kochi,2015,60586,Petrol,Manual,First,23.1,998,67.04,5,4.11
5182,5276,Mercedes-Benz CLA 200,Mercedes-Benz,Ahmedabad,2015,13500,Diesel,Automatic,First,17.9,2143,136,5,25.51
5183,5277,Maruti Alto 800,Maruti,Jaipur,2017,30000,Petrol,Manual,First,22.74,796,47.3,5,3.1
5184,5278,Ford Endeavour 3.2,Ford,Delhi,2018,12000,Diesel,Automatic,First,10.91,3198,197,7,33.5
5185,5279,Tata Zest Revotron,Tata,Kolkata,2017,65000,Petrol,Manual,First,17.57,1193,88.7,5,4.8
5186,5280,Volkswagen Vento 1.6,Volkswagen,Kolkata,2014,38000,Petrol,Manual,First,16.09,1598,103.5,5,3.49
5187,5281,Maruti Ertiga ZXI,Maruti,Mumbai,2012,25000,Petrol,Manual,Second,17.5,1373,91.1,7,5.15
5188,5282,Mercedes-Benz M-Class ML,Mercedes-Benz,Mumbai,2011,100000,Diesel,Automatic,First,14,2987,224,5,14.41
5189,5283,Volkswagen Polo 1.2,Volkswagen,Mumbai,2014,13710,Petrol,Manual,First,16.2,1199,74,5,4.75
5190,5284,Toyota Fortuner 4x2,Toyota,Jaipur,2015,100000,Diesel,Automatic,First,12.55,2982,168.5,7,19
5191,5285,Maruti Celerio VXI,Maruti,Hyderabad,2017,17000,Petrol,Manual,First,23.1,998,67.04,5,4.9
5192,5286,BMW 3 Series,BMW,Chennai,2008,89000,Diesel,Automatic,Second,16.07,1995,181,4,6.3
5193,5287,Honda City ZX,Honda,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497,100,5,2.4
5194,5288,Mitsubishi Cedia Sports,Mitsubishi,Pune,2009,97000,Petrol,Manual,First,13.17,1999,114,5,3
5195,5289,Renault Pulse Petrol,Renault,Delhi,2016,40190,Petrol,Manual,First,18.06,1198,74.93,5,4.25
